REF_DATE,GEO,DGUID,Type of structure,Type of unit,VECTOR,COORDINATE,VALUE,city,province
2019,"Pembroke, Ontario",2011S0504515,Apartment structures of six units and over,Two bedroom units,v3824950,108.4.3,929.0,Pembroke,Ontario
2019,"Petawawa, Ontario",2011S0504516,Row and apartment structures of three units and over,One bedroom units,v3823018,109.3.2,635.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Row and apartment structures of three units and over,Two bedroom units,v3823152,109.3.3,770.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Row and apartment structures of three units and over,Three bedroom units,v3823286,109.3.4,1000.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of three units and over,One bedroom units,v3824090,109.1.2,635.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of three units and over,Two bedroom units,v3824224,109.1.3,770.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of three units and over,Three bedroom units,v3824358,109.1.4,859.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of six units and over,One bedroom units,v3824712,109.4.2,681.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of six units and over,Two bedroom units,v3824900,109.4.3,774.0,Petawawa,Ontario
2019,"Petawawa, Ontario",2011S0504516,Apartment structures of six units and over,Three bedroom units,v3825088,109.4.4,859.0,Petawawa,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row and apartment structures of three units and over,Bachelor units,v3822862,110.3.1,785.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row and apartment structures of three units and over,One bedroom units,v3822996,110.3.2,935.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row and apartment structures of three units and over,Two bedroom units,v3823130,110.3.3,1103.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row and apartment structures of three units and over,Three bedroom units,v3823264,110.3.4,1296.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row structures of three units and over,One bedroom units,v3823532,110.2.2,755.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row structures of three units and over,Two bedroom units,v3823666,110.2.3,1064.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Row structures of three units and over,Three bedroom units,v3823800,110.2.4,1228.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of three units and over,Bachelor units,v3823934,110.1.1,785.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of three units and over,One bedroom units,v3824068,110.1.2,942.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of three units and over,Two bedroom units,v3824202,110.1.3,1104.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of three units and over,Three bedroom units,v3824336,110.1.4,1347.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of six units and over,Bachelor units,v3824470,110.4.1,793.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of six units and over,One bedroom units,v3824658,110.4.2,960.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of six units and over,Two bedroom units,v3824846,110.4.3,1126.0,Peterborough,Ontario
2019,"Peterborough, Ontario",2011S0503529,Apartment structures of six units and over,Three bedroom units,v3825034,110.4.4,1361.0,Peterborough,Ontario
2019,"Port Hope, Ontario",2011S0504528,Row and apartment structures of three units and over,Bachelor units,v3872745,111.3.1,991.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Row and apartment structures of three units and over,One bedroom units,v3872773,111.3.2,1237.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Row and apartment structures of three units and over,Two bedroom units,v3872801,111.3.3,1311.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Row and apartment structures of three units and over,Three bedroom units,v3872829,111.3.4,1466.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of three units and over,Bachelor units,v3872969,111.1.1,991.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of three units and over,One bedroom units,v3872997,111.1.2,1237.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of three units and over,Two bedroom units,v3873025,111.1.3,1311.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of three units and over,Three bedroom units,v3873053,111.1.4,1466.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of six units and over,Bachelor units,v3824523,111.4.1,991.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of six units and over,One bedroom units,v3824711,111.4.2,1237.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of six units and over,Two bedroom units,v3824899,111.4.3,1311.0,Port Hope,Ontario
2019,"Port Hope, Ontario",2011S0504528,Apartment structures of six units and over,Three bedroom units,v3825087,111.4.4,1466.0,Port Hope,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Row and apartment structures of three units and over,One bedroom units,v4419528,189.3.2,908.0,Prince Edward,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Row and apartment structures of three units and over,Two bedroom units,v4419531,189.3.3,1001.0,Prince Edward,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Apartment structures of three units and over,One bedroom units,v4419552,189.1.2,824.0,Prince Edward,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Apartment structures of three units and over,Two bedroom units,v4419555,189.1.3,917.0,Prince Edward,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Apartment structures of six units and over,One bedroom units,v4419516,189.4.2,930.0,Prince Edward,Ontario
2019,"Prince Edward, Ontario",2011A00053513020,Apartment structures of six units and over,Two bedroom units,v4419519,189.4.3,993.0,Prince Edward,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row and apartment structures of three units and over,Bachelor units,v3822822,117.3.1,689.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row and apartment structures of three units and over,One bedroom units,v3822956,117.3.2,914.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row and apartment structures of three units and over,Two bedroom units,v3823090,117.3.3,1091.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row and apartment structures of three units and over,Three bedroom units,v3823224,117.3.4,1206.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row structures of three units and over,Two bedroom units,v3823626,117.2.3,986.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Row structures of three units and over,Three bedroom units,v3823760,117.2.4,1216.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of three units and over,Bachelor units,v3823894,117.1.1,689.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of three units and over,One bedroom units,v3824028,117.1.2,914.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of three units and over,Two bedroom units,v3824162,117.1.3,1093.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of three units and over,Three bedroom units,v3824296,117.1.4,1201.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of six units and over,Bachelor units,v3824430,117.4.1,746.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of six units and over,One bedroom units,v3824618,117.4.2,947.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of six units and over,Two bedroom units,v3824806,117.4.3,1120.0,St. Catharines-Niagara,Ontario
2019,"St. Catharines-Niagara, Ontario",2011S0503539,Apartment structures of six units and over,Three bedroom units,v3824994,117.4.4,1316.0,St. Catharines-Niagara,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row and apartment structures of three units and over,Bachelor units,v3822868,112.3.1,747.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row and apartment structures of three units and over,One bedroom units,v3823002,112.3.2,881.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row and apartment structures of three units and over,Two bedroom units,v3823136,112.3.3,997.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row and apartment structures of three units and over,Three bedroom units,v3823270,112.3.4,1160.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row structures of three units and over,Two bedroom units,v3823672,112.2.3,1010.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Row structures of three units and over,Three bedroom units,v3823806,112.2.4,1044.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Bachelor units,v3823940,112.1.1,747.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,One bedroom units,v3824074,112.1.2,880.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Two bedroom units,v3824208,112.1.3,994.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of three units and over,Three bedroom units,v3824342,112.1.4,1413.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Bachelor units,v3824476,112.4.1,768.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,One bedroom units,v3824664,112.4.2,897.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Two bedroom units,v3824852,112.4.3,1006.0,Sarnia,Ontario
2019,"Sarnia, Ontario",2011S0504562,Apartment structures of six units and over,Three bedroom units,v3825040,112.4.4,1459.0,Sarnia,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,One bedroom units,v42135524,204.3.2,777.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,Two bedroom units,v42135540,204.3.3,1063.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Row and apartment structures of three units and over,Three bedroom units,v42135556,204.3.4,1480.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,One bedroom units,v42135652,204.1.2,777.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,Two bedroom units,v42135668,204.1.3,1063.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of three units and over,Three bedroom units,v42135684,204.1.4,1116.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,One bedroom units,v42135716,204.4.2,781.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,Two bedroom units,v42135732,204.4.3,1001.0,Saugeen Shores,Ontario
2019,"Saugeen Shores, Ontario",2011A00053541045,Apartment structures of six units and over,Three bedroom units,v42135748,204.4.4,1116.0,Saugeen Shores,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Bachelor units,v3822869,113.3.1,591.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,One bedroom units,v3823003,113.3.2,744.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Two bedroom units,v3823137,113.3.3,921.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row and apartment structures of three units and over,Three bedroom units,v3823271,113.3.4,922.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row structures of three units and over,Two bedroom units,v3823673,113.2.3,1125.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Row structures of three units and over,Three bedroom units,v3823807,113.2.4,936.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Bachelor units,v3823941,113.1.1,591.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,One bedroom units,v3824075,113.1.2,744.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Two bedroom units,v3824209,113.1.3,915.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of three units and over,Three bedroom units,v3824343,113.1.4,914.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Bachelor units,v3824477,113.4.1,624.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,One bedroom units,v3824665,113.4.2,787.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Two bedroom units,v3824853,113.4.3,931.0,Sault Ste. Marie,Ontario
2019,"Sault Ste. Marie, Ontario",2011S0504590,Apartment structures of six units and over,Three bedroom units,v3825041,113.4.4,965.0,Sault Ste. Marie,Ontario
2019,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,One bedroom units,v53843674,228.3.2,839.0,Scugog,Ontario
2019,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Two bedroom units,v53843714,228.3.3,1002.0,Scugog,Ontario
2019,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,One bedroom units,v53843994,228.1.2,839.0,Scugog,Ontario
2019,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Two bedroom units,v53844034,228.1.3,1002.0,Scugog,Ontario
2019,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Two bedroom units,v53844194,228.4.3,1037.0,Scugog,Ontario
2019,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Bachelor units,v3822931,119.3.1,608.0,Stratford,Ontario
2019,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,One bedroom units,v3823065,119.3.2,812.0,Stratford,Ontario
2019,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Two bedroom units,v3823199,119.3.3,990.0,Stratford,Ontario
2019,"Stratford, Ontario",2011S0504553,Row and apartment structures of three units and over,Three bedroom units,v3823333,119.3.4,1134.0,Stratford,Ontario
2019,"Stratford, Ontario",2011S0504553,Apartment structures of three units and over,Bachelor units,v3824003,119.1.1,608.0,Stratford,Ontario
